id,fornecedor_id,marca_id,nome_lente,nome_comercial,tipo_lente,material,indice_refracao,categoria,tratamento_antirreflexo,tratamento_antirrisco,tratamento_uv,tratamento_blue_light,tratamento_fotossensiveis,fotossensivel,ar,blue,uv400,antirrisco,polarizado,esferico_min,esferico_max,cilindrico_min,cilindrico_max,grau_esferico_min,grau_esferico_max,grau_cilindrico_min,grau_cilindrico_max,adicao_min,adicao_max,preco_custo,custo_base,preco_tabela,status,ativo,disponivel,prazo_entrega
0e46d852-2257-4df3-b7e0-583ef5745377,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Digital Pluz 1.50 BLUE AR AZUL,Digital Pluz 1.50 BLUE AR AZUL,multifocal,CR39,1.50,economica,True,True,True,True,nenhum,nenhum,True,True,True,True,False,-4.0,6.0,-4.0,0.0,-4.0,6.0,-4.0,0.0,1.0,3.5,122.0,122.0,366.0,ativo,True,True,7
8d9b0ebb-bc36-43e3-8e3d-061e3f613b68,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Digital Pluz 1.50 BLUE FOTO AR AZUL,Digital Pluz 1.50 BLUE FOTO AR AZUL,multifocal,CR39,1.50,economica,True,True,True,True,fotocromático,fotocromático,True,True,True,True,False,-4.0,6.0,-4.0,0.0,-4.0,6.0,-4.0,0.0,1.0,3.5,158.0,158.0,474.0,ativo,True,True,7
64b4f8f6-4258-4e05-bb57-4d6dace998b3,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Digital Pluz 1.59 AR VERDE,Digital Pluz 1.59 AR VERDE,multifocal,POLICARBONATO,1.59,economica,True,True,False,False,nenhum,nenhum,True,False,False,True,False,-4.0,6.0,-4.0,0.0,-4.0,6.0,-4.0,0.0,1.0,3.5,122.0,122.0,366.0,ativo,True,True,7
6fa47f28-3d9c-4ba3-ae1e-eff598a26637,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Polylux Free Form 1.50 INCOLOR,Polylux Free Form 1.50 INCOLOR,multifocal,CR39,1.50,economica,False,False,False,False,nenhum,nenhum,False,False,False,False,False,-6.0,6.0,-4.0,0.0,-6.0,6.0,-4.0,0.0,1.0,3.5,79.0,79.0,257.9,ativo,True,True,7
5d3598a3-ad84-4cb6-b336-1419da7070ee,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Polylux Free Form 1.50 AR,Polylux Free Form 1.50 AR,multifocal,CR39,1.50,economica,True,True,False,False,nenhum,nenhum,True,False,False,True,False,-6.0,6.0,-4.0,0.0,-6.0,6.0,-4.0,0.0,1.0,3.5,133.0,133.0,399.0,ativo,True,True,7
e8bfe8dc-c2cd-4f1f-ada4-7823388279ce,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Polylux Free Form 1.50 INC FOTO,Polylux Free Form 1.50 INC FOTO,multifocal,CR39,1.50,economica,False,False,False,False,fotocromático,fotocromático,False,False,False,False,False,-6.0,6.0,-4.0,0.0,-6.0,6.0,-4.0,0.0,1.0,3.5,163.0,163.0,489.0,ativo,True,True,7
b68cfdd5-e326-494e-8164-2676c4bc7333,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Polylux Free Form 1.50 AR FOTO,Polylux Free Form 1.50 AR FOTO,multifocal,CR39,1.50,economica,True,True,False,False,fotocromático,fotocromático,True,False,False,True,False,-6.0,6.0,-4.0,0.0,-6.0,6.0,-4.0,0.0,1.0,3.5,219.0,219.0,657.0,ativo,True,True,7
0d9796de-9634-4d80-b26f-d59b30784401,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Polylux Free Form 1.50 TRANSITIONS INC,Polylux Free Form 1.50 TRANSITIONS INC,multifocal,CR39,1.50,economica,False,False,False,False,transitions,transitions,False,False,False,False,False,-6.0,6.0,-4.0,0.0,-6.0,6.0,-4.0,0.0,1.0,3.5,252.0,252.0,756.0,ativo,True,True,7
e5d6e9df-8564-4c5d-9465-83739fab1b31,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Polylux Free Form 1.50 TRANSITIONS AR,Polylux Free Form 1.50 TRANSITIONS AR,multifocal,CR39,1.50,economica,True,True,False,False,transitions,transitions,True,False,False,True,False,-6.0,6.0,-4.0,0.0,-6.0,6.0,-4.0,0.0,1.0,3.5,308.0,308.0,924.0,ativo,True,True,7
bb931008-f0b3-46e1-a1fa-7c93386813e8,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Polylux Free Form 1.56 BLUE INC,Polylux Free Form 1.56 BLUE INC,multifocal,CR39,1.56,economica,False,False,True,True,nenhum,nenhum,False,True,True,False,False,-6.0,6.0,-4.0,0.0,-6.0,6.0,-4.0,0.0,1.0,3.5,100.0,100.0,300.0,ativo,True,True,7
